INFO 2025-06-15 22:37:12,643 autoreload 9560 10560 Watching for file changes with StatReloader
WARNING 2025-06-24 22:45:22,146 log 13780 26268 Not Found: /products/categories/
WARNING 2025-06-24 22:45:22,150 basehttp 13780 10932 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:22,150 basehttp 13780 20624 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:22,150 basehttp 13780 26268 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 22:45:22,167 log 13780 26268 Not Found: /products/featured/
WARNING 2025-06-24 22:45:22,168 log 13780 20624 Not Found: /products/categories/
WARNING 2025-06-24 22:45:22,170 log 13780 10932 Not Found: /products/trending/
WARNING 2025-06-24 22:45:22,171 basehttp 13780 26268 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:22,172 basehttp 13780 10932 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:22,172 basehttp 13780 20624 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 22:45:22,232 log 13780 10932 Not Found: /products/
WARNING 2025-06-24 22:45:22,232 basehttp 13780 10932 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 22:45:22,240 log 13780 20624 Not Found: /products/
WARNING 2025-06-24 22:45:22,241 basehttp 13780 20624 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 22:45:22,246 log 13780 20624 Not Found: /products/
WARNING 2025-06-24 22:45:22,246 basehttp 13780 20624 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 22:45:38,185 log 13780 19256 Not Found: /products/featured/
WARNING 2025-06-24 22:45:38,187 log 13780 17804 Not Found: /products/trending/
WARNING 2025-06-24 22:45:38,190 basehttp 13780 19256 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:38,195 basehttp 13780 17804 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:38,208 log 13780 19104 Not Found: /products/categories/
WARNING 2025-06-24 22:45:38,212 basehttp 13780 19104 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 22:45:38,213 log 13780 19256 Not Found: /products/featured/
WARNING 2025-06-24 22:45:38,220 basehttp 13780 19256 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:38,234 log 13780 17804 Not Found: /products/trending/
WARNING 2025-06-24 22:45:38,236 log 13780 19104 Not Found: /products/categories/
WARNING 2025-06-24 22:45:38,242 basehttp 13780 19104 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 22:45:38,242 basehttp 13780 17804 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:38,253 log 13780 19256 Not Found: /products/featured/
WARNING 2025-06-24 22:45:38,259 basehttp 13780 19256 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:38,269 log 13780 19104 Not Found: /products/
WARNING 2025-06-24 22:45:38,273 basehttp 13780 19104 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 22:45:38,275 log 13780 17804 Not Found: /products/categories/
WARNING 2025-06-24 22:45:38,296 basehttp 13780 17804 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 22:45:38,298 log 13780 19256 Not Found: /products/trending/
WARNING 2025-06-24 22:45:38,305 log 13780 19104 Not Found: /products/
WARNING 2025-06-24 22:45:38,309 basehttp 13780 19104 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 22:45:38,308 basehttp 13780 19256 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:45:38,336 log 13780 19104 Not Found: /products/
WARNING 2025-06-24 22:45:38,345 basehttp 13780 19104 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 22:46:49,011 log 13780 21640 Not Found: /products/featured/
WARNING 2025-06-24 22:46:49,012 basehttp 13780 21640 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:46:49,013 log 13780 21536 Not Found: /products/trending/
WARNING 2025-06-24 22:46:49,014 log 13780 25196 Not Found: /products/categories/
WARNING 2025-06-24 22:46:49,017 basehttp 13780 21536 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:46:49,018 basehttp 13780 25196 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 22:46:49,036 log 13780 21640 Not Found: /products/featured/
WARNING 2025-06-24 22:46:49,037 log 13780 21536 Not Found: /products/trending/
WARNING 2025-06-24 22:46:49,038 basehttp 13780 21640 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:46:49,040 log 13780 25196 Not Found: /products/categories/
WARNING 2025-06-24 22:46:49,040 basehttp 13780 21536 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:46:49,045 basehttp 13780 25196 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 22:46:49,058 log 13780 21640 Not Found: /products/
WARNING 2025-06-24 22:46:49,060 log 13780 21536 Not Found: /products/featured/
WARNING 2025-06-24 22:46:49,061 basehttp 13780 21536 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:46:49,061 basehttp 13780 21640 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 22:46:49,063 log 13780 25196 Not Found: /products/trending/
WARNING 2025-06-24 22:46:49,070 basehttp 13780 25196 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 22:46:49,080 log 13780 21640 Not Found: /products/categories/
WARNING 2025-06-24 22:46:49,081 log 13780 21536 Not Found: /products/
WARNING 2025-06-24 22:46:49,082 basehttp 13780 21640 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 22:46:49,083 basehttp 13780 21536 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 22:46:49,097 log 13780 21536 Not Found: /products/
WARNING 2025-06-24 22:46:49,098 basehttp 13780 21536 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
INFO 2025-06-24 22:50:04,157 autoreload 18364 26708 Watching for file changes with StatReloader
INFO 2025-06-24 22:50:31,969 autoreload 23428 26392 Watching for file changes with StatReloader
WARNING 2025-06-24 22:51:06,185 log 23428 27220 Not Found: /
WARNING 2025-06-24 22:51:06,186 basehttp 23428 27220 "GET / HTTP/1.1" 404 3023
WARNING 2025-06-24 22:51:21,877 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:21,878 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:21,892 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:21,901 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:21,963 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:21,965 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:21,986 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:21,991 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,020 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:22,031 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,061 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:22,062 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,074 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:22,076 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,103 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:22,111 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,125 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:22,127 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,162 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,165 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:22,166 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,166 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,192 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,196 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,200 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:22,203 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,233 log 23428 23380 Not Found: /products/
WARNING 2025-06-24 22:51:22,234 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,235 basehttp 23428 23380 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,236 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,257 log 23428 7596 Not Found: /products/
WARNING 2025-06-24 22:51:22,261 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,262 basehttp 23428 7596 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,263 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,299 log 23428 7596 Not Found: /products/
WARNING 2025-06-24 22:51:22,302 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,302 basehttp 23428 7596 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,304 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,321 log 23428 7596 Not Found: /products/
WARNING 2025-06-24 22:51:22,323 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,324 basehttp 23428 7596 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,326 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,363 log 23428 7596 Not Found: /products/
WARNING 2025-06-24 22:51:22,376 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,377 basehttp 23428 7596 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,381 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,428 log 23428 7596 Not Found: /products/
WARNING 2025-06-24 22:51:22,430 basehttp 23428 7596 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,432 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,434 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,461 log 23428 7596 Not Found: /products/
WARNING 2025-06-24 22:51:22,469 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,470 basehttp 23428 7596 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,472 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,497 log 23428 7596 Not Found: /products/
WARNING 2025-06-24 22:51:22,500 basehttp 23428 7596 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,502 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,509 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,534 log 23428 7596 Not Found: /products/
WARNING 2025-06-24 22:51:22,536 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,537 basehttp 23428 7596 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,538 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 22:51:22,552 log 23428 9224 Not Found: /products/
WARNING 2025-06-24 22:51:22,555 basehttp 23428 9224 "GET /products/?page=1&page_size=20&ordering= HTTP/1.1" 404 3106
WARNING 2025-06-24 23:03:42,327 log 23428 26356 Not Found: /products/featured/
WARNING 2025-06-24 23:03:42,338 log 23428 18500 Not Found: /products/categories/
WARNING 2025-06-24 23:03:42,341 log 23428 18084 Not Found: /products/trending/
WARNING 2025-06-24 23:03:42,342 basehttp 23428 26356 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 23:03:42,342 basehttp 23428 18500 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 23:03:42,345 basehttp 23428 18084 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 23:03:42,389 log 23428 26356 Not Found: /products/featured/
WARNING 2025-06-24 23:03:42,525 log 23428 18500 Not Found: /products/categories/
WARNING 2025-06-24 23:03:42,588 log 23428 26900 Not Found: /products/
WARNING 2025-06-24 23:03:42,566 basehttp 23428 26356 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 23:03:42,565 log 23428 18084 Not Found: /products/trending/
WARNING 2025-06-24 23:03:42,607 basehttp 23428 18500 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 23:03:42,629 basehttp 23428 26900 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 23:03:42,648 basehttp 23428 18084 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 23:03:42,753 log 23428 26356 Not Found: /products/featured/
WARNING 2025-06-24 23:03:42,778 basehttp 23428 26356 "GET /products/featured/ HTTP/1.1" 404 3172
WARNING 2025-06-24 23:03:42,777 log 23428 18500 Not Found: /products/categories/
WARNING 2025-06-24 23:03:42,816 log 23428 26900 Not Found: /products/
WARNING 2025-06-24 23:03:42,817 basehttp 23428 18500 "GET /products/categories/ HTTP/1.1" 404 3180
WARNING 2025-06-24 23:03:42,833 basehttp 23428 26900 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 23:03:42,857 log 23428 18084 Not Found: /products/trending/
WARNING 2025-06-24 23:03:42,899 basehttp 23428 18084 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 23:03:42,933 log 23428 26900 Not Found: /products/
WARNING 2025-06-24 23:03:42,947 basehttp 23428 26900 "GET /products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 404 3139
WARNING 2025-06-24 23:07:32,163 log 23428 14888 Not Found: /products/trending/
WARNING 2025-06-24 23:07:32,164 log 23428 10600 Not Found: /products/featured/
WARNING 2025-06-24 23:07:32,165 log 23428 7028 Not Found: /products/categories/
WARNING 2025-06-24 23:07:32,179 basehttp 23428 14888 "GET /products/trending/ HTTP/1.1" 404 3172
WARNING 2025-06-24 23:07:32,179 basehttp 23428 7028 "GET /products/categories/ HTTP/1.1" 404 3180
INFO 2025-06-24 23:07:32,179 basehttp 23428 15704 "GET /api/products/?seller__shop_type=shopee_mall&page=1&page_size=8&ordering= HTTP/1.1" 200 52
